route_id,origin_id,destination_id,distance,average_hours
R-642e53d8,C-825b2625,C-34ae77b0,9007.13,180.14
R-7074e69a,C-825b2625,C-d9e9d934,816.72,16.33
R-22dbcb70,C-825b2625,C-b5282c3b,304.17,6.08
R-9c947b91,C-825b2625,C-d3bb431c,5345.14,106.9
R-7e57e613,C-825b2625,C-90e30162,480.16,9.6
R-936011ac,C-825b2625,C-2e349ccd,8444.93,168.9
R-10191f35,C-825b2625,C-56b68559,253.99,5.08
R-58a47a19,C-825b2625,C-328bd8d3,341.93,6.84
R-ccdbbc3b,C-825b2625,C-841ebdcb,793.61,15.87
R-7fe6fd46,C-825b2625,C-e6dcda92,287.28,5.75
R-efc8810e,C-825b2625,C-594514f8,208.97,4.18
R-9ada1209,C-90e30162,C-927ceb5e,585.34,11.71
R-428ab820,C-90e30162,C-56e39a5e,1207.34,24.15
R-9b98b32f,C-90e30162,C-73ae5412,1668.41,33.37
R-270f8b0f,C-90e30162,C-4fe0fa24,6479.33,129.59
R-74abbc2c,C-90e30162,C-451776b7,1682.59,33.65
R-81e5d48d,C-90e30162,C-d80a1e7d,458.91,9.18
R-724aefcf,C-90e30162,C-c92599e2,1230.34,24.61
R-8a49053c,C-90e30162,C-731988ba,2075.73,41.51
R-ab319799,C-90e30162,C-639c5e36,1430.32,28.61
R-abcfea94,C-90e30162,C-a9f2c329,558.55,11.17
R-c263e831,C-90e30162,C-c7cacd1d,873.53,17.47
R-e0400789,C-90e30162,C-ef47bdcd,968.56,19.37
R-5f2921d9,C-90e30162,C-84f378bb,528.34,10.57
R-e1ff1b1c,C-90e30162,C-c4565ee8,567.91,11.36
R-b9758eb4,C-90e30162,C-6ea51d66,988.1,19.76
R-14ccccb0,C-90e30162,C-ff8c0c3c,508.08,10.16
R-a5925afd,C-90e30162,C-e5bfb4e5,755.72,15.11
R-5d9edc78,C-90e30162,C-3dbd8b2e,1968.52,39.37
R-3b92ccec,C-90e30162,C-7212cebe,750.3,15.01
R-4d6d60ce,C-90e30162,C-b6e04c88,373.8,7.48
R-ae3a3cd8,C-90e30162,C-01660979,955.69,19.11
R-01084cac,C-90e30162,C-f8f01604,6330.99,126.62
R-a15fbb4a,C-90e30162,C-280b55fb,594.98,11.9
R-694bf887,C-90e30162,C-f5ed4c15,7539.8,150.8
R-3ac5a369,C-90e30162,C-6df8beaf,493.14,9.86
R-28f212c8,C-90e30162,C-2bd47dc5,952.76,19.06
R-dc408b6c,C-90e30162,C-b25a09de,681.4,13.63
R-8656be91,C-90e30162,C-419cd14c,478.08,9.56
R-2fee8fc3,C-90e30162,C-9bbf5d8a,563.67,11.27
R-96897f4d,C-90e30162,C-40a81eb1,1113.41,22.27
R-ab06271c,C-90e30162,C-2c9e75ef,517.1,10.34
R-f4856888,C-90e30162,C-03bb3e48,926.26,18.53
R-392fdf5f,C-90e30162,C-19236709,431.42,8.63
R-588c6764,C-90e30162,C-fc66f0ab,562.91,11.26
R-715c5ee2,C-90e30162,C-b5ff31cd,1106.32,22.13
R-7442cb0c,C-90e30162,C-5d86b887,755.32,15.11
R-cb5fff04,C-90e30162,C-2aaf0e1a,779.81,15.6
R-b6a3fa34,C-90e30162,C-34ae77b0,9003.4,180.07
R-cff24950,C-90e30162,C-d9e9d934,761.25,15.22
R-0844e73a,C-90e30162,C-b5282c3b,673.22,13.46
R-cd4b0366,C-90e30162,C-d3bb431c,5628.09,112.56
R-30975445,C-90e30162,C-825b2625,480.16,9.6
R-51707f3b,C-90e30162,C-2e349ccd,8244.93,164.9
R-2855806b,C-90e30162,C-56b68559,734.12,14.68
R-e2d68801,C-90e30162,C-328bd8d3,557.55,11.15
R-a78a5e10,C-90e30162,C-841ebdcb,457.43,9.15
R-77351291,C-90e30162,C-e6dcda92,632.43,12.65
R-352bf4c4,C-90e30162,C-594514f8,578.31,11.57
R-0da912a2,C-2e349ccd,C-927ceb5e,8518.61,170.37
R-d55a97d6,C-2e349ccd,C-56e39a5e,8157.87,163.16
R-dbd004d3,C-2e349ccd,C-73ae5412,9908.05,198.16
R-0b67122b,C-2e349ccd,C-4fe0fa24,5079.24,101.58
R-60cc6899,C-2e349ccd,C-451776b7,9909.95,198.2
R-b80fb464,C-2e349ccd,C-d80a1e7d,8215.84,164.32
R-b599dc65,C-2e349ccd,C-c92599e2,7727.85,154.56
R-43613017,C-2e349ccd,C-731988ba,6602.7,132.05
R-9f1a2c92,C-2e349ccd,C-639c5e36,9566.33,191.33
R-4272f524,C-2e349ccd,C-a9f2c329,8482.92,169.66
R-67621d99,C-2e349ccd,C-c7cacd1d,7874.83,157.5
R-16a3bb1a,C-2e349ccd,C-ef47bdcd,9192.19,183.84
R-593b486f,C-2e349ccd,C-84f378bb,8755.34,175.11
R-d2c79890,C-2e349ccd,C-c4565ee8,8066.44,161.33
R-35b0cb6a,C-2e349ccd,C-6ea51d66,7605.55,152.11
R-52e3a448,C-2e349ccd,C-ff8c0c3c,8650.0,173.0
R-1e72f558,C-2e349ccd,C-e5bfb4e5,8463.65,169.27
R-f21e668c,C-2e349ccd,C-3dbd8b2e,10055.01,201.1
R-ac58fdfe,C-2e349ccd,C-7212cebe,8555.22,171.1
R-446d3d84,C-2e349ccd,C-b6e04c88,8422.7,168.45
R-c258ba52,C-2e349ccd,C-01660979,7620.46,152.41
R-e7c26c48,C-2e349ccd,C-f8f01604,2892.14,57.84
R-0fc1cc20,C-2e349ccd,C-280b55fb,8079.4,161.59
R-aeb2fb2e,C-2e349ccd,C-f5ed4c15,5325.3,106.51
R-b037d30c,C-2e349ccd,C-6df8beaf,8465.72,169.31
R-7787713e,C-2e349ccd,C-2bd47dc5,7624.34,152.49
R-3185aab6,C-2e349ccd,C-b25a09de,7846.04,156.92
R-c1f6aee8,C-2e349ccd,C-419cd14c,8556.16,171.12
R-4f24a65d,C-2e349ccd,C-9bbf5d8a,7791.66,155.83
R-47c6c141,C-2e349ccd,C-40a81eb1,7507.1,150.14
R-9e7d0d15,C-2e349ccd,C-2c9e75ef,8761.7,175.23
R-4a810189,C-2e349ccd,C-03bb3e48,8807.27,176.15
R-a125eaa7,C-2e349ccd,C-19236709,8465.88,169.32
R-b911f9df,C-2e349ccd,C-fc66f0ab,8412.11,168.24
R-b5570845,C-2e349ccd,C-b5ff31cd,7550.63,151.01
R-83f2fb1b,C-2e349ccd,C-5d86b887,7730.39,154.61
R-9ecac296,C-2e349ccd,C-2aaf0e1a,7816.32,156.33
R-b261618b,C-2e349ccd,C-34ae77b0,7260.36,145.21
R-9b92e683,C-2e349ccd,C-d9e9d934,7628.33,152.57
R-26d060bb,C-2e349ccd,C-b5282c3b,8242.24,164.84
R-42c1d264,C-2e349ccd,C-d3bb431c,4935.24,98.7
R-5e41692d,C-2e349ccd,C-825b2625,8444.93,168.9
R-b1f711be,C-2e349ccd,C-90e30162,8244.93,164.9
R-1d109acf,C-2e349ccd,C-56b68559,8534.33,170.69
R-eb8f8149,C-2e349ccd,C-328bd8d3,8116.19,162.32
R-3b9a94d5,C-2e349ccd,C-841ebdcb,8514.95,170.3
R-9901a13c,C-2e349ccd,C-e6dcda92,8731.38,174.63
R-b1f962be,C-2e349ccd,C-594514f8,8283.93,165.68
R-5555b2ca,C-56b68559,C-927ceb5e,155.49,3.11
R-351647fa,C-56b68559,C-56e39a5e,1890.43,37.81
R-8b8d3d55,C-56b68559,C-73ae5412,1537.77,30.76
R-bf61d4ba,C-56b68559,C-4fe0fa24,5940.98,118.82
R-37b07aad,C-56b68559,C-451776b7,1589.99,31.8
R-84c8665c,C-56b68559,C-d80a1e7d,391.87,7.84
R-fea9d26f,C-56b68559,C-c92599e2,1962.32,39.25
R-6e12c084,C-56b68559,C-731988ba,2767.43,55.35
R-84f708f1,C-56b68559,C-639c5e36,1033.62,20.67
R-91ba3a49,C-56b68559,C-a9f2c329,176.12,3.52
R-42cfe8b8,C-56b68559,C-c7cacd1d,664.67,13.29
R-36cf4ae7,C-56b68559,C-ef47bdcd,781.41,15.63
R-5b0c8c66,C-56b68559,C-84f378bb,559.02,11.18
R-3066c652,C-56b68559,C-c4565ee8,493.17,9.86
R-e341978f,C-56b68559,C-6ea51d66,929.44,18.59
R-a84b0cbd,C-56b68559,C-ff8c0c3c,371.86,7.44
R-5cc73966,C-56b68559,C-e5bfb4e5,83.21,1.66
R-c29b5b2b,C-56b68559,C-3dbd8b2e,1534.3,30.69
R-9b13723a,C-56b68559,C-7212cebe,22.91,0.46
R-ab7b7436,C-56b68559,C-b6e04c88,361.86,7.24
R-b12e3d4f,C-56b68559,C-01660979,913.89,18.28
R-2338589c,C-56b68559,C-f8f01604,6241.01,124.82
R-7be1fb93,C-56b68559,C-280b55fb,471.42,9.43
R-78f94751,C-56b68559,C-f5ed4c15,6902.71,138.05
R-14fba52e,C-56b68559,C-6df8beaf,242.23,4.84
R-7b677003,C-56b68559,C-2bd47dc5,910.01,18.2
R-50e3b90a,C-56b68559,C-b25a09de,704.98,14.1
R-db5fa963,C-56b68559,C-419cd14c,1012.1,20.24
R-1d0acbb0,C-56b68559,C-9bbf5d8a,828.73,16.57
R-024b5adb,C-56b68559,C-40a81eb1,1033.13,20.66
R-c382abc7,C-56b68559,C-2c9e75ef,668.11,13.36
R-32f2fb29,C-56b68559,C-03bb3e48,283.16,5.66
R-fe780f9f,C-56b68559,C-19236709,308.82,6.18
R-0e4bf1f5,C-56b68559,C-fc66f0ab,186.34,3.73
R-00a1afca,C-56b68559,C-b5ff31cd,993.46,19.87
R-c07a445b,C-56b68559,C-5d86b887,819.08,16.38
R-9e063ae8,C-56b68559,C-2aaf0e1a,720.24,14.4
R-b68cc8f9,C-56b68559,C-34ae77b0,8993.23,179.86
R-105b14c1,C-56b68559,C-d9e9d934,944.02,18.88
R-addfd8ae,C-56b68559,C-b5282c3b,292.55,5.85
R-43deee03,C-56b68559,C-d3bb431c,5195.34,103.91
R-a1f9c94d,C-56b68559,C-825b2625,253.99,5.08
R-9a97d2cc,C-56b68559,C-90e30162,734.12,14.68
R-5115a897,C-56b68559,C-2e349ccd,8534.33,170.69
R-505c0664,C-56b68559,C-328bd8d3,444.34,8.89
R-b5f720b0,C-56b68559,C-841ebdcb,1020.58,20.41
R-380dd0f0,C-56b68559,C-e6dcda92,321.11,6.42
R-ab869171,C-56b68559,C-594514f8,272.9,5.46
R-e3801794,C-328bd8d3,C-927ceb5e,402.53,8.05
R-31ac88d8,C-328bd8d3,C-56e39a5e,1758.52,35.17
R-a25c91b1,C-328bd8d3,C-73ae5412,1886.36,37.73
R-870c4cf8,C-328bd8d3,C-4fe0fa24,5924.42,118.49
R-2d820ac5,C-328bd8d3,C-451776b7,1925.58,38.51
R-55cf975a,C-328bd8d3,C-d80a1e7d,128.77,2.58
R-cd7e30dd,C-328bd8d3,C-c92599e2,1728.39,34.57
R-a931dc38,C-328bd8d3,C-731988ba,2401.32,48.03
R-c8672ace,C-328bd8d3,C-639c5e36,1452.11,29.04
R-41208de3,C-328bd8d3,C-a9f2c329,367.45,7.35
R-9f67d68f,C-328bd8d3,C-c7cacd1d,342.19,6.84
R-ef8dd68d,C-328bd8d3,C-ef47bdcd,1115.83,22.32
R-82a513e4,C-328bd8d3,C-84f378bb,745.32,14.91
R-de9dfbf0,C-328bd8d3,C-c4565ee8,50.02,1.0
R-8dbe29e2,C-328bd8d3,C-6ea51d66,546.83,10.94
R-8dd113f2,C-328bd8d3,C-ff8c0c3c,575.97,11.52
R-cf08ca9c,C-328bd8d3,C-e5bfb4e5,399.18,7.98
R-f5caf40b,C-328bd8d3,C-3dbd8b2e,1968.09,39.36
R-32967753,C-328bd8d3,C-7212cebe,467.2,9.34
R-efbffa65,C-328bd8d3,C-b6e04c88,368.04,7.36
R-581944e1,C-328bd8d3,C-01660979,522.76,10.46
R-8c14f884,C-328bd8d3,C-f8f01604,5942.05,118.84
R-81a8f294,C-328bd8d3,C-280b55fb,46.19,0.92
R-3d32a465,C-328bd8d3,C-f5ed4c15,6985.99,139.72
R-f7534711,C-328bd8d3,C-6df8beaf,360.61,7.21
R-269c91ef,C-328bd8d3,C-2bd47dc5,518.94,10.38
R-8e665007,C-328bd8d3,C-b25a09de,270.15,5.4
R-96650172,C-328bd8d3,C-419cd14c,997.93,19.96
R-0c678da6,C-328bd8d3,C-9bbf5d8a,392.35,7.85
R-c98c84ff,C-328bd8d3,C-40a81eb1,667.83,13.36
R-196dab0c,C-328bd8d3,C-2c9e75ef,817.86,16.36
R-e5f89634,C-328bd8d3,C-03bb3e48,726.73,14.53
R-1cdb678f,C-328bd8d3,C-19236709,384.48,7.69
R-e9be806f,C-328bd8d3,C-fc66f0ab,295.99,5.92
R-9a23886d,C-328bd8d3,C-b5ff31cd,641.57,12.83
R-2c426bd9,C-328bd8d3,C-5d86b887,385.81,7.72
R-ca6d3642,C-328bd8d3,C-2aaf0e1a,315.94,6.32
R-4a2a5d4c,C-328bd8d3,C-34ae77b0,9348.27,186.97
R-d06f28b9,C-328bd8d3,C-d9e9d934,500.85,10.02
R-2a85574a,C-328bd8d3,C-b5282c3b,186.02,3.72
R-3ee27d1a,C-328bd8d3,C-d3bb431c,5092.06,101.84
R-bd1ad994,C-328bd8d3,C-825b2625,341.93,6.84
R-184616e6,C-328bd8d3,C-90e30162,557.55,11.15
R-e7aa4a48,C-328bd8d3,C-2e349ccd,8116.19,162.32
R-9e64047a,C-328bd8d3,C-56b68559,444.34,8.89
R-2c0eac43,C-328bd8d3,C-841ebdcb,987.89,19.76
R-301b7496,C-328bd8d3,C-e6dcda92,625.71,12.51
R-d97d07a5,C-328bd8d3,C-594514f8,172.74,3.45
R-b411edf6,C-841ebdcb,C-927ceb5e,867.28,17.35
R-d8e44720,C-841ebdcb,C-56e39a5e,884.53,17.69
R-0833540e,C-841ebdcb,C-73ae5412,1404.5,28.09
R-bb8f3ed3,C-841ebdcb,C-4fe0fa24,6905.99,138.12
R-eed36b2e,C-841ebdcb,C-451776b7,1396.83,27.94
R-65b885d4,C-841ebdcb,C-d80a1e7d,871.28,17.43
R-129bbb28,C-841ebdcb,C-c92599e2,1062.45,21.25
R-d5544c1b,C-841ebdcb,C-731988ba,2091.61,41.83
R-a9d0bd39,C-841ebdcb,C-639c5e36,1356.29,27.13
R-e2f156eb,C-841ebdcb,C-a9f2c329,857.17,17.14
R-bac32dc9,C-841ebdcb,C-c7cacd1d,1319.56,26.39
R-09b4b830,C-841ebdcb,C-ef47bdcd,863.47,17.27
R-6697852f,C-841ebdcb,C-84f378bb,543.35,10.87
R-a42ec0bd,C-841ebdcb,C-c4565ee8,1007.3,20.15
R-808154a5,C-841ebdcb,C-6ea51d66,1445.53,28.91
R-3ebc446a,C-841ebdcb,C-ff8c0c3c,670.85,13.42
R-012c2705,C-841ebdcb,C-e5bfb4e5,1071.47,21.43
R-af4cb383,C-841ebdcb,C-3dbd8b2e,1865.44,37.31
R-60ffdd1b,C-841ebdcb,C-7212cebe,1028.76,20.58
R-af435402,C-841ebdcb,C-b6e04c88,692.06,13.84
R-7e38bd74,C-841ebdcb,C-01660979,1413.12,28.26
R-ffe99a03,C-841ebdcb,C-f8f01604,6762.91,135.26
R-68283907,C-841ebdcb,C-280b55fb,1029.88,20.6
R-aa1a0b35,C-841ebdcb,C-f5ed4c15,7918.72,158.37
R-57a9c391,C-841ebdcb,C-6df8beaf,795.73,15.91
R-c12ce254,C-841ebdcb,C-2bd47dc5,1410.19,28.2
R-ac311c44,C-841ebdcb,C-b25a09de,1138.14,22.76
R-725fb073,C-841ebdcb,C-419cd14c,41.52,0.83
R-86952edb,C-841ebdcb,C-9bbf5d8a,1012.99,20.26
R-8ce88765,C-841ebdcb,C-40a81eb1,1570.81,31.42
R-bcc84701,C-841ebdcb,C-2c9e75ef,446.12,8.92
R-0d31fd58,C-841ebdcb,C-03bb3e48,1110.11,22.2
R-d04e90bc,C-841ebdcb,C-19236709,727.03,14.54
R-16d32975,C-841ebdcb,C-fc66f0ab,896.17,17.92
R-0f844d54,C-841ebdcb,C-b5ff31cd,1563.55,31.27
R-2e2bd615,C-841ebdcb,C-5d86b887,1212.33,24.25
R-2febce7b,C-841ebdcb,C-2aaf0e1a,1235.13,24.7
R-7a1faa5b,C-841ebdcb,C-34ae77b0,8577.39,171.55
R-d3839035,C-841ebdcb,C-d9e9d934,1209.23,24.18
R-4ff87ef5,C-841ebdcb,C-b5282c3b,1063.62,21.27
R-7e29ed2b,C-841ebdcb,C-d3bb431c,6077.45,121.55
R-e7d8da4d,C-841ebdcb,C-825b2625,793.61,15.87
R-d297e068,C-841ebdcb,C-90e30162,457.43,9.15
R-54e2dd4c,C-841ebdcb,C-2e349ccd,8514.95,170.3
R-dd2f69b9,C-841ebdcb,C-56b68559,1020.58,20.41
R-eef3059b,C-841ebdcb,C-328bd8d3,987.89,19.76
R-81732099,C-841ebdcb,C-e6dcda92,780.24,15.6
R-a4718d7f,C-841ebdcb,C-594514f8,960.93,19.22
R-d3b0b36c,C-e6dcda92,C-927ceb5e,235.89,4.72
R-83244f30,C-e6dcda92,C-56e39a5e,1664.76,33.3
R-0d82a45a,C-e6dcda92,C-73ae5412,1264.15,25.28
R-b6ef4cb2,C-e6dcda92,C-4fe0fa24,6249.25,124.98
R-19a5b1a5,C-e6dcda92,C-451776b7,1307.65,26.15
R-f5429a15,C-e6dcda92,C-d80a1e7d,516.77,10.34
R-7f8969c9,C-e6dcda92,C-c92599e2,1799.43,35.99
R-4283e577,C-e6dcda92,C-731988ba,2707.17,54.14
R-c702d803,C-e6dcda92,C-639c5e36,852.12,17.04
R-ed48a30e,C-e6dcda92,C-a9f2c329,263.95,5.28
R-26797f76,C-e6dcda92,C-c7cacd1d,924.53,18.49
R-b19ce159,C-e6dcda92,C-ef47bdcd,493.44,9.87
R-e1703bfc,C-e6dcda92,C-84f378bb,257.16,5.14
R-7506a39f,C-e6dcda92,C-c4565ee8,673.92,13.48
R-a02b3b90,C-e6dcda92,C-6ea51d66,1166.52,23.33
R-880a050c,C-e6dcda92,C-ff8c0c3c,126.12,2.52
R-e2bdd2c3,C-e6dcda92,C-e5bfb4e5,400.78,8.02
R-3fda4771,C-e6dcda92,C-3dbd8b2e,1385.76,27.72
R-1dd02306,C-e6dcda92,C-7212cebe,315.98,6.32
R-8ad0f073,C-e6dcda92,C-b6e04c88,319.51,6.39
R-aa9b0de2,C-e6dcda92,C-01660979,1144.89,22.9
R-40f96504,C-e6dcda92,C-f8f01604,6535.06,130.7
R-4a1409bd,C-e6dcda92,C-280b55fb,667.09,13.34
R-f0a5bfbd,C-e6dcda92,C-f5ed4c15,7180.08,143.6
R-8797f8f6,C-e6dcda92,C-6df8beaf,267.0,5.34
R-7898137d,C-e6dcda92,C-2bd47dc5,1141.03,22.82
R-3723e17b,C-e6dcda92,C-b25a09de,893.02,17.86
R-3c9b1d01,C-e6dcda92,C-419cd14c,762.46,15.25
R-629cdcfc,C-e6dcda92,C-9bbf5d8a,944.42,18.89
R-ce81e12d,C-e6dcda92,C-40a81eb1,1282.24,25.64
R-f538dd72,C-e6dcda92,C-2c9e75ef,370.26,7.41
R-bfb1ad59,C-e6dcda92,C-03bb3e48,330.15,6.6
R-97ac4631,C-e6dcda92,C-19236709,268.65,5.37
R-f9432392,C-e6dcda92,C-fc66f0ab,340.34,6.81
R-a7a1a127,C-e6dcda92,C-b5ff31cd,1249.45,24.99
R-b48b1ecc,C-e6dcda92,C-5d86b887,1007.54,20.15
R-31096888,C-e6dcda92,C-2aaf0e1a,939.23,18.78
R-7e706884,C-e6dcda92,C-34ae77b0,8730.24,174.6
R-c178dc99,C-e6dcda92,C-d9e9d934,1103.1,22.06
R-560cae1d,C-e6dcda92,C-b5282c3b,546.44,10.93
R-99c78289,C-e6dcda92,C-d3bb431c,5515.53,110.31
R-88fac98d,C-e6dcda92,C-825b2625,287.28,5.75
R-a3f2fce3,C-e6dcda92,C-90e30162,632.43,12.65
R-1c86de64,C-e6dcda92,C-2e349ccd,8731.38,174.63
R-144f4305,C-e6dcda92,C-56b68559,321.11,6.42
R-9ee98c17,C-e6dcda92,C-328bd8d3,625.71,12.51
R-8b1bbba6,C-e6dcda92,C-841ebdcb,780.24,15.6
R-2fd2ee05,C-e6dcda92,C-594514f8,472.61,9.45
R-144b0d88,C-594514f8,C-927ceb5e,239.78,4.8
R-ccca8899,C-594514f8,C-56e39a5e,1782.66,35.65
R-635c0360,C-594514f8,C-73ae5412,1736.69,34.73
R-f3c4cde9,C-594514f8,C-4fe0fa24,5946.92,118.94
R-94752f0c,C-594514f8,C-451776b7,1779.94,35.6
R-a3875fe2,C-594514f8,C-d80a1e7d,139.34,2.79
R-70190d76,C-594514f8,C-c92599e2,1796.05,35.92
R-36a2ece1,C-594514f8,C-731988ba,2531.01,50.62
R-1835b5ed,C-594514f8,C-639c5e36,1282.98,25.66
R-30c8382c,C-594514f8,C-a9f2c329,208.69,4.17
R-ac72bc52,C-594514f8,C-c7cacd1d,454.49,9.09
R-f6b5eee0,C-594514f8,C-ef47bdcd,966.04,19.32
R-a55547f0,C-594514f8,C-84f378bb,629.9,12.6
R-ceabd159,C-594514f8,C-c4565ee8,222.41,4.45
R-dda44c57,C-594514f8,C-6ea51d66,694.98,13.9
R-0a5bc9f0,C-594514f8,C-ff8c0c3c,445.13,8.9
R-3fa86051,C-594514f8,C-e5bfb4e5,236.63,4.73
R-34ab16cd,C-594514f8,C-3dbd8b2e,1796.26,35.93
R-73352cec,C-594514f8,C-7212cebe,295.81,5.92
R-ec844024,C-594514f8,C-b6e04c88,278.64,5.57
R-6a927dc3,C-594514f8,C-01660979,674.53,13.49
R-3cd92884,C-594514f8,C-f8f01604,6069.86,121.4
R-b092744f,C-594514f8,C-280b55fb,204.99,4.1
R-9da02f42,C-594514f8,C-f5ed4c15,6971.06,139.42
R-4a7237d0,C-594514f8,C-6df8beaf,222.26,4.45
R-2421e9a5,C-594514f8,C-2bd47dc5,670.64,13.41
R-4437621b,C-594514f8,C-b25a09de,439.84,8.8
R-d6837976,C-594514f8,C-419cd14c,963.76,19.28
R-97e6b1e3,C-594514f8,C-9bbf5d8a,556.81,11.14
R-fb1e4e93,C-594514f8,C-40a81eb1,809.66,16.19
R-cda24566,C-594514f8,C-2c9e75ef,717.33,14.35
R-e1f6e07e,C-594514f8,C-03bb3e48,554.39,11.09
R-b20a6a61,C-594514f8,C-19236709,268.97,5.38
R-b5bc1ed4,C-594514f8,C-fc66f0ab,132.59,2.65
R-f3b2be25,C-594514f8,C-b5ff31cd,777.05,15.54
R-65f049b7,C-594514f8,C-5d86b887,555.36,11.11
R-0739ab7a,C-594514f8,C-2aaf0e1a,470.98,9.42
R-03e478bb,C-594514f8,C-34ae77b0,9202.84,184.06
R-a6c634cc,C-594514f8,C-d9e9d934,673.59,13.47
R-44d50f86,C-594514f8,C-b5282c3b,103.12,2.06
R-66099db1,C-594514f8,C-d3bb431c,5146.55,102.93
R-6c4b5976,C-594514f8,C-825b2625,208.97,4.18
R-88d4c432,C-594514f8,C-90e30162,578.31,11.57
R-cc900a65,C-594514f8,C-2e349ccd,8283.93,165.68
R-64f64afb,C-594514f8,C-56b68559,272.9,5.46
R-0e0ac567,C-594514f8,C-328bd8d3,172.74,3.45
R-5ccd3200,C-594514f8,C-841ebdcb,960.93,19.22
R-38a366a9,C-594514f8,C-e6dcda92,472.61,9.45
